ID;Host Since;Host Response Rate;Neighbourhood Cleansed;Neighbourhood Group Cleansed;City;Zipcode;Country;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Price;Security Deposit;Cleaning Fee;Number of Reviews;Review Scores Rating;Calculated host listings count
13201806;14/12/15;90;Westminster;;London;W1F 8SJ;United Kingdom;515.144.031.929.796;-0.1371004238198057;Apartment;Entire home/apt;4;1.0;2;2;Real Bed;249;99;;13;83;10
4592057;3/4/14;100;Wandsworth;;London;sw11 1hn;United Kingdom;5.146.104.848.710.760;-0.1653936593388378;Apartment;Private room;2;1.0;1;1;Real Bed;45;250;;7;93;1
15756617;9/1/14;100;Kensington and Chelsea;;London;W8 6NX;United Kingdom;5.149.336.532.193.630;-0.20046916862388287;Apartment;Private room;2;1.0;1;1;Real Bed;45;;5;2;100;1
14156752;4/9/13;;Commune de Genève;;Genève;1207;Switzerland;4.620.161.950.344.430;61.567.009.221.941.200;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;95;;25;0;;1
13988110;1/4/13;100;Cologny;;Cologny;1223;Switzerland;46.206.062.465.650.000;6.190.879.425.345.310;Apartment;Entire home/apt;2;1.5;0;2;Real Bed;60;;25;2;100;1
17149948;27/11/12;100;Ealing;;London;W3 9LW;United Kingdom;5.151.061.426.694.600;-0.2766220401969836;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;57;;;0;;16
14412567;27/11/12;100;Ealing;;London;W13 0DJ;United Kingdom;51.522.987.793.806.300;-0.32543680093931865;Apartment;Entire home/apt;8;1.5;4;4;Real Bed;160;;;0;;16
3173812;11/11/13;100;Embajadores;Centro;Madrid;28005;Spain;40.407.912.930.866.700;-3.708.714.443.254.760;Apartment;Entire home/apt;6;1.0;2;4;Real Bed;70;150;35;118;95;7
4354549;15/10/13;100;Embajadores;Centro;Madrid;28012;Spain;40.409.926.055.093.800;-370.240.875.929.516;House;Private room;2;1.0;1;1;Real Bed;70;200;;5;100;2
16744049;12/1/17;67;Embajadores;Centro;Madrid;;Spain;40.408.984.101.140.200;-3.701.510.598.643.240;House;Private room;2;1.0;;;Real Bed;20;;;8;97;1
1146228;8/5/13;;Embajadores;Centro;Madrid;28012;Spain;4.040.857.316.833.820;-36.990.144.371.340.200;Apartment;Entire home/apt;3;1.0;1;2;Real Bed;50;;;12;88;1
15333985;3/10/16;100;Embajadores;Centro;Madrid;28012;Spain;4.041.078.662.481.890;-3.696.243.338.920.730;Apartment;Entire home/apt;5;1.0;1;2;Real Bed;53;100;29;25;91;2
15825347;22/1/16;100;Embajadores;Centro;Madrid;28012;Spain;4.040.731.382.169.000;-36.947.815.880.325.600;Apartment;Private room;2;1.0;1;2;Real Bed;28;95;;21;98;3
9983027;8/12/15;100;Embajadores;Centro;Madrid;28012;Spain;40.406.393.040.611.000;-3.699.787.051.488.240;Apartment;Entire home/apt;6;1.0;2;2;Real Bed;50;150;30;56;87;4
9664064;29/1/13;96;Embajadores;Centro;Madrid;28012;Spain;4.040.798.915.063.830;-3.700.275.728.266.840;Bed & Breakfast;Private room;2;1.5;1;1;Real Bed;34;;;110;96;2
15036212;26/6/13;100;Embajadores;Centro;Madrid;28012;Spain;4.040.990.985.497.380;-3.701.622.143.175.800;Loft;Entire home/apt;2;1.0;0;1;Real Bed;47;;;34;89;2
2747197;8/4/14;100;Embajadores;Centro;Madrid;28012;Spain;4.041.044.539.011.430;-36.986.144.653.405.500;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;35;125;;156;88;3
16344132;7/6/16;100;Embajadores;Centro;Madrid;28012;Spain;4.041.041.298.703.710;-37.014.931.762.506.500;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;30;150;24;19;97;1
16340143;30/7/12;100;Embajadores;Centro;Madrid;28012;Spain;4.040.778.405.772.260;-3.700.735.756.967.110;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;85;;;0;;1
17709353;23/6/14;100;Embajadores;Centro;Madrid;28012;Spain;4.040.812.349.702.370;-37.003.938.127.425.400;Condominium;Entire home/apt;2;1.0;1;2;Real Bed;42;200;30;1;100;1
4634016;18/7/12;88;Embajadores;Centro;Madrid;28012;Spain;4.040.798.834.383.380;-3.703.748.636.796.560;Apartment;Entire home/apt;2;1.0;0;1;Real Bed;45;;29;28;87;1
6916102;19/11/12;100;Embajadores;Centro;Madrid;28005;Spain;40.408.876.617.634.300;-37.061.431.259.293.200;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;65;90;29;105;89;23
16433137;12/1/16;99;Embajadores;Centro;Madrid;28012;Spain;4.041.083.692.568.060;-370.658.469.588.236;Apartment;Entire home/apt;4;1.0;1;1;Real Bed;69;200;;1;60;67
6536810;24/4/15;100;Embajadores;Centro;Madrid;28012;Spain;4.041.288.083.487.660;-370.321.608.404.935;Apartment;Entire home/apt;3;1.0;1;2;Real Bed;50;120;20;68;83;1
16066366;1/3/15;80;De Baarsjes - Oud-West;;Amsterdam;1053 MN;Netherlands;5.236.480.059.219.150;4.873.764.075.954.410;Boat;Private room;2;1.0;1;1;Real Bed;90;;;1;80;1
15698134;12/1/16;99;la Sagrada Família;Eixample;Barcelona;8013;Spain;41.402.586.110.191.100;2.176.946.359.483.270;Apartment;Entire home/apt;5;1.0;2;2;Real Bed;90;300;15;1;100;92
13314171;1/6/16;100;Puerta del Angel;Latina;Madrid;28011;Spain;40.408.064.576.709.100;-37.357.389.287.791.000;Apartment;Entire home/apt;2;1.0;2;1;Real Bed;46;150;30;4;65;1
9941810;28/7/14;;Puerta del Angel;Latina;Madrid;28011;Spain;4.041.272.611.125.870;-3.725.229.798.265.240;Apartment;Private room;2;1.0;1;1;Futon;15;;;6;97;1
15786712;5/8/13;80;Lucero;Latina;Madrid;28011;Spain;4.040.303.246.079.620;-37.599.691.681.558.800;Apartment;Private room;2;1.0;1;1;Real Bed;35;;;0;;3
9977208;15/11/11;100;Aluche;Latina;Madrid;28024;Spain;4.039.086.840.631.080;-37.617.881.428.760.200;Apartment;Private room;1;1.0;1;1;Real Bed;20;87;;29;99;5
10048277;15/11/11;100;Aluche;Latina;Madrid;28024;Spain;4.039.234.205.367.680;-3.763.833.120.288.320;Apartment;Private room;2;1.0;1;2;Real Bed;25;87;;30;99;5
12439750;15/4/16;100;San Isidro;Carabanchel;Madrid;28019;Spain;40.396.690.240.245.400;-3.717.961.306.732.740;Condominium;Private room;2;1.0;1;1;Real Bed;20;;;19;89;1
5987757;21/4/13;100;San Isidro;Carabanchel;Madrid;28019;Spain;4.039.837.357.637.720;-37.158.259.648.478.400;Apartment;Entire home/apt;6;1.0;2;2;Real Bed;95;200;60;39;95;1
8065782;26/8/15;100;San Isidro;Carabanchel;Madrid;28019;Spain;4.039.953.744.740.470;-37.159.642.195.530.200;Apartment;Private room;2;1.0;1;2;Real Bed;15;;;21;97;1
6909066;13/6/15;100;Campamento;Latina;Madrid;28024;Spain;40.394.327.845.272.700;-37.712.055.560.995.600;Apartment;Private room;2;1.0;1;2;Real Bed;15;100;20;25;97;1
13766976;29/6/16;100;Campamento;Latina;Madrid;28024;Spain;4.039.806.802.233.070;-37.674.310.673.966.400;Apartment;Entire home/apt;5;1.0;3;3;Real Bed;30;;15;2;80;3
14039000;30/4/16;100;Comillas;Carabanchel;Madrid;28019;Spain;4.039.338.066.687.720;-37.072.483.499.218.700;House;Private room;2;1.0;1;2;Real Bed;19;;;0;;7
12798319;30/4/16;100;Comillas;Carabanchel;Madrid;28019;Spain;40.393.232.714.486.300;-37.079.451.633.999.600;House;Private room;2;1.0;1;2;Real Bed;19;;;1;;7
15726431;5/5/15;100;Comillas;Carabanchel;Madrid;28019;Spain;4.039.409.451.026.130;-37.078.151.666.389.300;House;Private room;2;1.0;1;1;Real Bed;38;;;1;100;1
6698120;14/9/11;100;Opañel;Carabanchel;Madrid;28019;Spain;4.039.473.684.103.720;-3.719.246.765.648.090;Apartment;Private room;2;1.0;1;1;Real Bed;45;;;14;98;1
16015412;17/11/16;96;Opañel;Carabanchel;Madrid;28019;Spain;4.039.080.416.419.310;-3.718.903.497.472.460;House;Entire home/apt;4;1.0;1;2;Real Bed;42;;14;2;30;2
17985486;17/9/16;100;Opañel;Carabanchel;Madrid;28025;Spain;4.038.768.591.639.350;-37.296.545.780.787.600;Apartment;Private room;1;1.0;1;1;Real Bed;12;;;0;;1
17683041;6/11/13;100;Vista Alegre;Carabanchel;Madrid;28047;Spain;4.038.714.974.070.500;-374.233.102.993.988;Apartment;Entire home/apt;5;1.0;1;1;Real Bed;50;;;0;;11
7591415;7/2/12;100;Puerta Bonita;Carabanchel;Madrid;28025;Spain;40.379.268.430.546.500;-3.733.852.567.342.120;Condominium;Private room;1;1.0;1;1;Real Bed;30;;;6;97;2
17246248;13/2/17;90;Buenavista;Carabanchel;Madrid;28044;Spain;4.037.679.439.667.370;-3.753.650.441.700.410;Apartment;Private room;2;1.0;1;2;Real Bed;19;;15;1;100;1
15483686;26/4/16;100;Buenavista;Carabanchel;madrid;28054;Spain;4.036.410.204.782.470;-37.626.348.524.844.500;Apartment;Entire home/apt;1;1.0;1;1;Real Bed;52;;10;0;;1
17085737;3/2/17;100;Abrantes;Carabanchel;Madrid;28025;Spain;4.038.177.549.648.240;-3.726.916.719.985.570;Other;Private room;1;1.0;1;1;Real Bed;15;;;0;;1
15281910;29/9/16;;Abrantes;Carabanchel;Madrid;28025;Spain;40.375.084.399.046.500;-3.735.068.168.107.370;Apartment;Private room;2;1.5;1;1;Real Bed;50;;;1;80;1
590710;12/7/12;100;San Fermín;Usera;Madrid;28041;Spain;4.036.700.654.085.970;-36.866.700.502.925.100;Apartment;Private room;2;2.0;1;1;Real Bed;30;;;33;94;2
17300749;9/2/17;100;Almendrales;Usera;Madrid;28026;Spain;4.038.453.667.137.440;-3.701.919.560.969.120;Apartment;Entire home/apt;6;1.0;0;3;Real Bed;127;;27;1;;2
14737845;25/8/16;100;Almendrales;Usera;Madrid;;Spain;40.380.537.662.964.400;-37.010.472.488.139.100;Apartment;Entire home/apt;4;1.0;3;3;Real Bed;290;100;50;3;93;1
2538950;22/2/12;;Moscardó;Usera;Madrid;28026;Spain;40.385.689.857.932.800;-37.100.307.745.807.800;Apartment;Entire home/apt;3;1.0;1;1;Real Bed;85;;;0;;1
12903333;17/4/11;100;Pradolongo;Usera;Madrid;28026;Spain;40.384.208.594.701.100;-37.058.759.755.265.900;House;Private room;2;1.0;1;1;Real Bed;21;120;;6;97;1
1304363;24/6/13;;Portazgo;Puente de Vallecas;Madrid;28018;Spain;4.038.814.811.227.570;-36.462.588.425.027.100;Apartment;Private room;2;1.0;1;1;Real Bed;25;;;3;100;1
10706867;19/1/16;;Palomeras Bajas;Puente de Vallecas;Madrid;28018;Spain;4.039.113.928.657.370;-3.661.645.160.947.120;Apartment;Private room;1;2.0;1;1;Real Bed;28;;;0;;1
9982198;27/7/15;0;Fontarrón;Moratalaz;Madrid;28030;Spain;4.040.063.576.482.280;-3.645.727.608.588.260;Apartment;Private room;1;1.0;1;1;Real Bed;22;;;6;87;1
5278933;17/12/12;100;Fontarrón;Moratalaz;Madrid;28030;Spain;4.040.330.770.479.990;-36.473.507.668.427.300;Apartment;Entire home/apt;6;1.0;3;3;Real Bed;80;100;40;21;96;5
477426;14/5/12;100;Vinateros;Moratalaz;Madrid;28030;Spain;4.040.357.232.936.410;-3.642.736.335.032.640;House;Private room;2;2.0;1;1;Real Bed;25;;5;11;95;2
15373868;5/10/16;100;Ventas;Ciudad Lineal;Madrid;28017;Spain;4.042.299.951.532.230;-3.655.707.174.546.030;Other;Entire home/apt;4;1.0;2;2;Real Bed;57;300;25;8;95;1
14447133;16/10/15;100;Ventas;Ciudad Lineal;Madrid;28017;Spain;4.042.851.402.330.220;-36.523.713.437.908.800;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;51;150;;9;96;1
16485473;7/1/13;50;Ventas;Ciudad Lineal;Madrid;28017;Spain;40.431.431.687.316.000;-36.497.372.376.332.800;Apartment;Private room;1;1.0;1;1;Real Bed;16;;10;0;;2
12689879;26/4/16;100;Ventas;Ciudad Lineal;Madrid;28027;Spain;4.043.241.750.629.610;-365.252.710.726.821;Apartment;Entire home/apt;3;2.0;1;3;Real Bed;40;;;17;99;1
929062;6/10/12;100;Pueblo Nuevo;Ciudad Lineal;Madrid;28017;Spain;40.424.529.639.220.400;-36.411.473.221.531.900;Apartment;Entire home/apt;3;1.0;1;2;Real Bed;39;100;25;127;81;4
16856588;24/4/15;100;Pueblo Nuevo;Ciudad Lineal;Madrid;28017;Spain;4.043.107.102.793.790;-36.350.480.029.245.200;Apartment;Private room;2;1.0;1;2;Real Bed;23;;;3;100;2
16856718;24/4/15;100;Pueblo Nuevo;Ciudad Lineal;Madrid;28017;Spain;4.043.116.726.914.750;-36.359.523.960.413.700;Apartment;Private room;1;1.0;1;1;Real Bed;16;;;1;100;2
9501757;17/11/15;100;Quintana;Ciudad Lineal;Madrid;28027;Spain;4.043.588.453.412.400;-36.477.518.417.267.200;Apartment;Entire home/apt;5;1.0;2;3;Real Bed;50;120;15;20;94;2
13819405;3/7/16;100;Quintana;Ciudad Lineal;Madrid;28027;Spain;4.043.524.295.695.950;-36.438.028.869.845.700;Apartment;Private room;1;1.0;1;1;Real Bed;19;;5;4;95;1
8797873;8/10/15;100;Quintana;Ciudad Lineal;Madrid;28027;Spain;4.043.773.226.843.900;-3.641.641.675.206.730;Apartment;Private room;1;1.5;1;1;Real Bed;16;;;88;97;2
16334390;24/4/15;69;Quintana;Ciudad Lineal;Madrid;28017;Spain;40.432.798.708.628.600;-36.510.366.546.441.000;Apartment;Private room;2;1.0;1;1;Real Bed;26;;;3;87;2
9781966;13/4/13;100;Concepción;Ciudad Lineal;Madrid;28027;Spain;40.436.081.361.339.400;-36.580.056.114.094.300;Apartment;Private room;2;1.0;1;1;Real Bed;35;;8;9;84;3
12216217;30/3/16;100;San Pascual;Ciudad Lineal;Madrid;28027;Spain;4.044.620.867.559.900;-36.478.759.667.771.400;House;Private room;1;1.0;1;1;Real Bed;35;;10;8;80;1
5437526;23/2/15;100;San Pascual;Ciudad Lineal;Madrid;28027;Spain;40.441.021.668.525.500;-36.515.177.756.967.800;House;Private room;2;1.0;1;1;Real Bed;25;150;;9;93;2
5857805;17/12/12;100;San Juan Bautista;Ciudad Lineal;Madrid;28043;Spain;40.448.412.132.326.400;-3.658.157.313.324.870;Apartment;Entire home/apt;3;1.0;1;2;Real Bed;45;;20;29;94;4
774008;7/11/12;0;Costillares;Ciudad Lineal;Madrid;28033;Spain;4.048.014.594.625.060;-36.682.388.356.891.500;House;Private room;2;1.0;1;1;Real Bed;34;;;0;;2
541406;17/6/12;;Costillares;Ciudad Lineal;Madrid;28033;Spain;4.046.927.430.747.580;-36.646.747.801.771.400;House;Entire home/apt;6;;4;;Real Bed;300;;150;0;;1
8139307;22/9/14;100;Costillares;Ciudad Lineal;Madrid;28033;Spain;40.481.731.901.170.200;-3.666.665.125.049.870;Apartment;Private room;2;1.0;1;1;Real Bed;35;;15;17;100;1
740338;15/10/12;;Palomas;Hortaleza;Madrid;28042;Spain;4.045.214.575.353.230;-3.614.373.493.107.150;Apartment;Private room;1;1.0;1;1;Real Bed;45;;;6;100;1
6498310;29/7/13;33;Pinar del Rey;Hortaleza;Madrid;28043;Spain;4.046.890.700.538.070;-3.649.758.657.267.370;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;47;;;7;97;1
13023039;18/12/15;92;San Andrés;Villaverde;Madrid;28021;Spain;40.333.193.422.392.000;-37.022.636.141.316.800;Loft;Entire home/apt;4;2.0;1;2;Real Bed;44;100;;29;92;8
1168731;5/2/12;100;San Andrés;Villaverde;Madrid;28021;Spain;40.349.334.750.328.700;-37.039.516.570.253.100;Apartment;Entire home/apt;4;1.0;1;1;Real Bed;63;150;;6;97;2
17391472;29/9/16;100;San Andrés;Villaverde;Madrid;28021;Spain;4.034.311.403.968.490;-3.706.599.258.613.860;Apartment;Private room;1;1.0;1;1;Real Bed;13;;;0;;2
17861135;7/2/17;;San Andrés;Villaverde;Madrid;28021;Spain;4.034.184.434.117.490;-3.718.206.881.371.730;Apartment;Entire home/apt;6;1.5;2;3;Real Bed;70;;;0;;1
17704854;10/3/16;100;San Cristobal;Villaverde;Madrid;28021;Spain;4.034.559.876.485.140;-36.896.937.539.142.500;Apartment;Entire home/apt;6;1.0;3;3;Real Bed;60;;30;1;100;1
17496023;28/2/17;100;Butarque;Villaverde;Madrid;28021;Spain;40.340.952.886.710.900;-3.677.142.276.256.140;Apartment;Private room;2;1.0;1;2;Real Bed;28;;15;0;;1
10315683;2/1/16;;Los Angeles;Villaverde;Madrid;28041;Spain;403.621.191.979.013;-36.983.933.673.928.300;Apartment;Private room;1;1.0;1;1;Real Bed;56;;;0;;2
14720487;27/7/16;100;Casco Histórico de Vallecas;Villa de Vallecas;Madrid;"28051
28051";Spain;4.036.302.108.490.750;-359.573.164.579.382;Apartment;Private room;1;1.0;1;1;Real Bed;21;;;3;100;1
9675688;27/11/15;82;Casco Histórico de Vallecas;Villa de Vallecas;Madrid;28031;Spain;4.037.876.757.157.790;-36.309.767.817.886.900;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;30;150;25;20;88;1
12297465;8/4/16;33;Casco Histórico de Vallecas;Villa de Vallecas;Madrid;28031;Spain;4.037.674.130.674.720;-3.631.850.680.505.850;Apartment;Entire home/apt;2;1.0;0;2;Real Bed;49;;;2;90;2
12237757;29/3/16;87;Casco Histórico de Vallecas;Villa de Vallecas;Madrid;28031;Spain;40.375.664.169.025.800;-36.244.546.450.757.900;Other;Private room;2;1.0;1;2;Real Bed;14;100;8;31;94;2
16806380;20/9/16;100;Casco Histórico de Vallecas;Villa de Vallecas;Madrid;28051;Spain;40.364.282.774.749.800;-3.582.730.664.533.590;Loft;Entire home/apt;6;2.0;2;6;Real Bed;80;;;1;80;2
15907899;21/10/16;100;Casco Histórico de Vallecas;Villa de Vallecas;Madrid;28051;Spain;4.037.084.649.983.440;-36.081.080.345.845.300;Apartment;Private room;2;1.0;1;2;Real Bed;45;100;10;1;100;3
10806797;2/1/16;83;Simancas;San Blas - Canillejas;Madrid;28037;Spain;40.436.565.985.014.200;-3.618.869.601.680.810;Apartment;Entire home/apt;4;1.0;1;1;Real Bed;50;150;25;2;100;1
8216240;4/9/15;100;Simancas;San Blas - Canillejas;Madrid;28037;Spain;4.043.935.325.630.330;-36.234.684.884.781.200;Loft;Entire home/apt;4;1.0;1;2;Real Bed;58;;20;72;98;1
11839733;5/8/15;100;Arcos;San Blas - Canillejas;Madrid;28037;Spain;40.427.069.295.375.800;-3.614.777.011.859.360;Condominium;Private room;2;1.0;1;1;Real Bed;15;;;22;86;2
4162483;20/5/14;91;Canillejas;San Blas - Canillejas;Madrid;28022;Spain;4.044.924.088.268.210;-36.095.629.840.239.200;House;Private room;2;2.0;1;1;Real Bed;33;;;109;93;2
18100690;7/4/17;;Timón;Barajas;Madrid;28042;Spain;40.469.584.289.154.300;-35.831.089.662.423.100;Loft;Private room;2;1.0;1;1;Real Bed;30;;10;0;;1
10493296;10/1/16;100;Timón;Barajas;Madrid;28042;Spain;4.047.071.488.452.800;-3.585.477.169.576.930;Apartment;Private room;1;1.0;1;1;Real Bed;19;;5;27;96;1
9584282;22/11/15;100;Timón;Barajas;Madrid;28042;Spain;40.470.430.607.280.200;-35.827.760.079.833.800;Apartment;Entire home/apt;6;2.0;3;4;Real Bed;80;300;45;28;97;1
8332462;18/8/15;100;Casco Histórico de Barajas;Barajas;Madrid;28042;Spain;40.473.428.297.418.500;-35.775.084.430.849.900;Apartment;Private room;2;0.5;1;1;Real Bed;45;;;53;89;15
3173331;22/6/12;100;Cortes;Centro;Madrid;28012;Spain;4.041.507.117.593.550;-37.015.885.725.545.200;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;79;200;40;33;92;12
13751298;12/12/15;100;Cortes;Centro;Madrid;28014;Spain;4.041.687.909.546.970;-3.698.742.376.977.370;Apartment;Entire home/apt;8;1.0;2;5;Real Bed;115;150;60;44;99;6
18083205;23/2/17;;Cortes;Centro;Madrid;28012;Spain;4.041.328.693.946.250;-36.997.613.905.246.300;Apartment;Private room;1;3.0;1;1;Real Bed;33;200;30;0;;38
12559490;12/5/14;100;Cortes;Centro;Madrid;28014;Spain;4.041.685.603.145.760;-3.698.055.198.329.720;Apartment;Private room;2;1.0;1;2;Real Bed;60;;;19;95;1
5654095;1/7/14;100;Cortes;Centro;Madrid;28012;Spain;4.041.481.911.074.890;-3.700.643.202.095.030;Apartment;Entire home/apt;2;1.0;1;2;Real Bed;80;;;109;94;3
16646897;5/4/13;89;Cortes;Centro;Madrid;28014;Spain;4.041.734.703.253.440;-36.943.837.585.103.900;Apartment;Private room;2;1.0;1;1;Real Bed;50;;;0;;1
14564908;12/8/16;96;Cortes;Centro;Madrid;28014;Spain;4.041.253.065.900.210;-36.953.600.436.739.400;Apartment;Entire home/apt;2;1.0;0;2;Real Bed;89;;;0;;29
7398088;19/6/12;60;Cortes;Centro;Madrid;28014;Spain;404.134.768.422.048;-37.003.091.637.178.400;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;50;;20;13;82;1
17329518;20/8/13;100;Cortes;Centro;Madrid;28012;Spain;4.041.400.063.373.940;-37.028.552.492.503.800;Apartment;Entire home/apt;3;1.0;1;2;Real Bed;50;100;23;1;100;7
18083445;23/2/17;;Cortes;Centro;Madrid;28012;Spain;4.041.333.864.336.260;-37.007.834.344.805.300;Apartment;Private room;1;3.0;1;1;Real Bed;29;200;30;0;;38
15138255;20/6/12;100;Cortes;Centro;Madrid;28014;Spain;40.413.139.675.147.400;-3.699.218.516.649.560;Other;Private room;1;2.0;1;1;Real Bed;32;;;1;100;2
16539314;13/11/16;100;Cortes;Centro;Madrid;28013;Spain;4.041.957.709.051.360;-36.990.762.834.004.200;Bed & Breakfast;Private room;2;1.0;1;1;Real Bed;29;;15;21;94;4
1331106;4/12/11;90;Cortes;Centro;Madrid;28013;Spain;4.041.855.828.181.070;-36.992.465.388.130.300;Apartment;Private room;6;2.0;1;5;Real Bed;39;;25;28;94;2
9324140;19/4/15;100;Cortes;Centro;Madrid;28012;Spain;40.414.287.552.576.900;-3.702.077.697.463.850;Apartment;Entire home/apt;3;1.0;1;2;Real Bed;95;;35;16;98;6
15844162;5/11/16;100;Sol;Centro;Madrid;28013;Spain;4.041.675.412.123.130;-37.028.186.845.741.600;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;100;;30;5;96;1
9897373;23/11/15;100;Sol;Centro;Madrid;28013;Spain;4.041.864.439.988.890;-37.079.410.892.372.900;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;75;150;25;98;98;2
14883351;23/8/16;100;Sol;Centro;Madrid;28013;Spain;40.418.596.287.905.000;-3.703.436.110.136.640;Guesthouse;Private room;2;1.0;1;1;Real Bed;45;;;16;91;8
